user_id,date,screen_time_minutes,keystroke_speed_wpm,sleep_hours_last_night,task_switch_frequency_per_hr,break_frequency_per_hr,stress_level,day_of_week,is_weekend,sleep_3d_avg,screen_time_3d_avg,stress_3d_avg,stress_7d_avg,wpm_7d_avg,wpm_drift,task_switch_7d_avg,task_switch_drift
U0048,2025-02-05,296.02,106.92,10.89,4.63,1.62,9.38,2,0,10.13,268.78,13.223333333333336,10.505714285714285,105.70285714285714,1.0115146626580895,5.185714285714285,0.8928357438429184
U0048,2025-02-06,252.9,105.39,11.01,4.29,2.29,9.11,3,0,10.316666666666668,294.68,13.820000000000002,9.875714285714285,105.66428571428573,0.9974040832579113,5.452857142857142,0.7867420730430938
U0048,2025-02-07,314.46,104.63,11.48,6.46,2.17,18.45,4,0,11.126666666666665,287.79333333333335,12.313333333333334,9.604285714285712,104.16428571428573,1.0044708629048062,5.914285714285714,1.0922686845698573
U0048,2025-02-08,200.61,97.82,9.74,3.44,1.25,0.0,5,1,10.743333333333332,255.98999999999998,9.186666666666667,9.604285714285712,102.73714285714286,0.9521385134744758,5.875714285714286,0.5854597378511633
U0048,2025-02-09,148.45,108.61,12.0,3.97,1.48,0.0,6,1,11.073333333333332,221.17333333333332,6.150000000000001,9.604285714285712,104.48285714285714,1.0395005704763052,5.264285714285714,0.754136966361258
U0048,2025-02-10,292.82,113.37,10.02,4.1,3.0,3.97,0,0,10.586666666666666,213.96,1.3233333333333357,9.125714285714285,105.45285714285714,1.0750774547117576,4.654285714285714,0.8809066401637566
U0048,2025-02-11,240.5,97.22,10.58,7.04,1.78,19.76,1,0,10.866666666666665,227.25666666666666,7.910000000000003,8.667142857142858,104.85142857142857,0.9272166536253124,4.847142857142857,1.4523990077238274
U0048,2025-02-12,278.08,96.34,10.57,6.9,1.7,16.19,2,0,10.389999999999999,270.46666666666664,13.30666666666667,9.639999999999999,103.34,0.9322623444685171,5.171428571428571,1.3342515636019492
U0048,2025-02-13,210.35,115.87,9.74,3.79,1.81,19.42,3,0,10.296666666666667,242.97666666666666,18.45666666666667,11.112857142857141,104.83714285714287,1.1052379508807448,5.1000000000000005,0.7431357977729455
U0048,2025-02-14,288.43,102.42,10.82,4.51,1.4,7.52,4,0,10.376666666666667,258.9533333333333,14.37666666666667,9.551428571428572,104.52142857142859,0.9798946646721429,4.821428571428571,0.935405467307179
U0048,2025-02-15,160.36,103.1,12.0,3.82,1.93,0.0,5,1,10.853333333333333,219.71333333333337,8.980000000000002,9.551428571428572,105.2757142857143,0.9793330865166078,4.875714285714286,0.7834733418360993
U0048,2025-02-16,166.99,102.26,11.31,4.86,2.61,0.0,6,1,11.376666666666665,205.26,2.506666666666669,9.551428571428572,104.36857142857143,0.9797967798382455,5.002857142857144,0.9714429468587584
U0048,2025-02-17,208.77,100.07,11.81,6.14,2.01,14.13,0,0,11.706666666666665,178.7066666666667,4.710000000000003,11.002857142857144,102.46857142857142,0.9765920305021161,5.2942857142857145,1.1597387700562898
U0048,2025-02-18,345.18,101.51,10.02,10.57,2.52,19.8,1,0,11.046666666666667,240.31333333333336,11.310000000000002,11.008571428571429,103.08142857142856,0.9847553682485751,5.798571428571429,1.82285963044656
U0048,2025-02-19,312.21,116.77,9.95,9.25,2.07,22.71,2,0,10.593333333333334,288.72,18.880000000000006,11.940000000000001,106.0,1.101603669660031,6.134285714285714,1.5079155669750888
U0048,2025-02-20,189.73,108.57,10.31,8.61,1.58,9.44,3,0,10.093333333333332,282.37333333333333,17.31666666666667,10.514285714285716,104.95714285714287,1.0344221145916044,6.822857142857141,1.2619328238003005
U0048,2025-02-21,258.27,102.93,10.72,3.61,1.99,14.71,4,0,10.326666666666666,253.4033333333333,15.620000000000005,11.541428571428572,105.02999999999999,0.9800056193463185,6.694285714285714,0.53926509286051
U0048,2025-02-22,179.88,102.97,11.38,1.14,1.93,0.0,5,1,10.803333333333335,209.2933333333333,8.050000000000004,11.541428571428572,105.01142857142857,0.9805598456777641,6.3114285714285705,0.18062443088025892
U0048,2025-02-23,79.17,105.5,12.0,6.54,2.13,0.0,6,1,11.366666666666667,172.43999999999997,4.903333333333337,11.541428571428572,105.4742857142857,1.0002437018947623,6.551428571428572,0.9982540366815839
U0048,2025-02-24,246.89,105.1,9.74,2.72,1.37,11.65,0,0,11.040000000000001,168.64666666666665,3.883333333333337,11.187142857142858,106.19285714285715,0.9897086577256929,6.062857142857142,0.4486326247812505
U0048,2025-02-25,277.0,104.16,10.03,3.04,2.03,13.04,1,0,10.59,201.01999999999998,8.230000000000004,10.221428571428572,106.57142857142857,0.9773725624449338,4.987142857142857,0.6095662369052828
U0048,2025-02-26,297.63,112.71,9.98,5.0,2.48,13.29,2,0,9.916666666666666,273.84,12.660000000000004,8.875714285714285,105.99142857142859,1.0633877747026115,4.38,1.1415499051372031
U0048,2025-02-27,249.01,95.52,10.0,6.44,1.71,5.2,3,0,10.003333333333332,274.5466666666666,10.510000000000003,8.27,104.12714285714286,0.9173399769323239,4.07,1.582305694580603
U0048,2025-02-28,301.99,100.76,11.12,6.34,1.7,13.66,4,0,10.366666666666667,282.8766666666666,10.716666666666669,8.120000000000001,103.81714285714285,0.9705525265044628,4.46,1.4215214764092459
U0048,2025-03-01,142.29,100.78,12.0,6.41,1.2,0.0,5,1,11.04,231.09666666666666,6.28666666666667,8.120000000000001,103.50428571428571,0.9736793947006229,5.2128571428571435,1.229649600562564
U0049,2025-01-01,387.58,74.12,8.01,6.55,2.6,30.01,2,0,8.01,387.58,30.01,30.01,74.12,0.9999998650836663,6.55,0.9999984732847736
U0049,2025-01-02,425.37,77.85,6.12,3.78,1.72,29.67,3,0,7.0649999999999995,406.475,29.840000000000003,29.840000000000003,75.985,1.0245441831224342,5.165,0.731847566606841
U0049,2025-01-03,363.6,74.98,7.08,8.24,1.56,39.02,4,0,7.07,392.18333333333334,32.9,32.9,75.64999999999999,0.9911432926446408,6.19,1.3311771709577207
U0049,2025-01-04,242.24,66.94,8.19,6.52,1.89,7.14,5,1,7.13,343.7366666666667,25.276666666666667,26.46,73.4725,0.9110890590235722,6.2725,1.0394562942107706
U0049,2025-01-05,224.45,76.64,7.97,2.85,2.0,16.19,6,1,7.746666666666666,276.7633333333333,20.78333333333333,24.406,74.106,1.0341941227169025,5.588,0.5100205618816002
U0049,2025-01-06,312.92,81.17,8.51,3.97,1.82,17.58,0,0,8.223333333333333,259.87,13.636666666666665,23.268333333333334,75.28333333333333,1.0781933480371908,5.318333333333333,0.7464730558325494
U0049,2025-01-07,386.18,76.94,7.74,1.64,2.37,10.58,1,0,8.073333333333332,307.84999999999997,14.783333333333333,21.455714285714286,75.52,1.018802831196659,4.792857142857143,0.34217514300268226
U0049,2025-01-08,329.62,78.39,6.25,5.54,1.91,28.12,2,0,7.5,342.9066666666667,18.76,21.185714285714287,76.13,1.0296859280591188,4.648571428571429,1.1917614190750052
U0049,2025-01-09,401.95,76.18,5.76,7.6,1.15,43.9,3,0,6.583333333333332,372.5833333333333,27.53333333333333,23.21857142857143,75.89142857142858,1.0038022922480225,5.194285714285714,1.4631434977985467
U0049,2025-01-10,374.1,73.48,6.72,5.9,2.48,46.05,4,0,6.243333333333332,368.5566666666667,39.35666666666666,24.222857142857144,75.67714285714285,0.9709667611136157,4.859999999999999,1.2139892716270135
U0049,2025-01-11,327.28,80.31,10.14,4.42,1.41,0.0,5,1,7.539999999999999,367.77666666666664,29.98333333333333,23.202857142857145,77.58714285714287,1.0350940464057312,4.5600000000000005,0.9692961199646491
U0049,2025-01-12,203.73,72.01,6.16,4.98,1.26,24.63,6,1,7.673333333333333,301.7033333333333,23.56,24.408571428571427,76.92571428571429,0.9360977835261386,4.864285714285714,1.0237864415550397
U0049,2025-01-13,413.09,74.32,8.4,5.79,2.38,25.73,0,0,8.233333333333333,314.7,16.786666666666665,25.572857142857142,75.94714285714285,0.9785751960945324,5.124285714285714,1.1299113717926954
U0049,2025-01-14,406.49,74.71,8.16,5.44,1.65,15.8,1,0,7.573333333333333,341.1033333333333,22.05333333333333,26.318571428571428,75.62857142857142,0.9878540439180523,5.667142857142857,0.9599176406797367
U0049,2025-01-15,384.66,80.1,5.12,5.74,0.84,35.75,2,0,7.226666666666666,401.41333333333336,25.76,27.40857142857143,75.87285714285714,1.0557133665343605,5.695714285714287,1.0077735002722592
U0049,2025-01-16,287.67,76.08,5.57,4.03,2.17,39.84,3,0,6.283333333333332,359.60666666666674,30.463333333333335,26.82857142857143,75.85857142857142,1.0029188335354922,5.185714285714285,0.7771334876213739
U0049,2025-01-17,371.38,75.29,6.57,6.65,1.39,49.94,4,0,5.753333333333333,347.90333333333336,41.843333333333334,27.384285714285713,76.11714285714287,0.9891331608435845,5.292857142857144,1.2564078826301812
U0049,2025-01-18,268.87,70.81,8.63,6.57,2.55,9.28,5,1,6.923333333333332,309.3066666666667,33.02,28.71,74.76,0.94716413226804,5.6000000000000005,1.1732121906925166
U0049,2025-01-19,265.61,80.83,8.72,10.79,2.44,3.66,6,1,7.973333333333332,301.9533333333333,20.959999999999997,25.714285714285715,76.02,1.0632726830738382,6.430000000000001,1.6780689299083513
U0049,2025-01-20,369.8,69.9,5.9,4.51,1.86,47.47,0,0,7.749999999999999,301.4266666666667,20.136666666666667,28.82,75.38857142857144,0.9271961174415821,6.247142857142857,0.7219288695398841
U0049,2025-01-21,333.04,78.66,7.33,7.27,0.86,34.31,1,0,7.3166666666666655,322.81666666666666,28.48,31.464285714285715,75.95285714285714,1.0356422734121558,6.508571428571428,1.1169868703011212
U0049,2025-01-22,376.53,74.62,6.53,6.4,1.26,38.11,2,0,6.586666666666666,359.78999999999996,39.96333333333333,31.801428571428573,75.17,0.9926831192386432,6.602857142857142,0.9692759011399162
U0049,2025-01-23,355.39,75.09,6.4,6.87,1.78,51.51,3,0,6.753333333333333,354.9866666666667,41.31,33.46857142857143,75.02857142857144,1.0008186023280612,7.008571428571429,0.980226893275937
U0049,2025-01-24,325.69,75.91,7.97,8.95,0.72,37.87,4,0,6.966666666666666,352.53666666666663,42.49666666666666,31.744285714285713,75.11714285714287,1.0105548082255589,7.337142857142857,1.2198192097479617
U0049,2025-01-25,280.48,79.53,8.32,6.3,1.98,5.35,5,1,7.563333333333333,320.52,31.576666666666664,31.18285714285714,76.36285714285714,1.041474776624323,7.298571428571428,0.8631814362360436
U0049,2025-01-26,260.46,74.13,8.09,9.83,1.93,11.17,6,1,8.126666666666665,288.87666666666667,18.13,32.255714285714284,75.40571428571427,0.9830818641714716,7.161428571428571,1.3726292422891093
U0049,2025-01-27,386.41,76.26,7.22,3.04,1.94,9.06,0,0,7.876666666666666,309.11666666666673,8.526666666666666,26.768571428571427,76.31428571428572,0.9992885249902719,6.951428571428571,0.43731955173923925
U0049,2025-01-28,502.64,77.28,7.16,5.7,1.22,23.52,1,0,7.489999999999998,383.17,14.583333333333334,25.22714285714286,76.11714285714287,1.0152770709256502,6.727142857142858,0.847312395161018
U0049,2025-01-29,406.52,73.6,7.56,6.29,2.19,26.74,2,0,7.313333333333333,431.8566666666666,19.77333333333333,23.602857142857143,75.97142857142858,0.9687851300959774,6.711428571428571,0.937205925831954
U0049,2025-01-30,388.48,75.84,6.7,3.73,1.52,15.35,3,0,7.14,432.5466666666666,21.87,18.437142857142856,76.07857142857142,0.9968640131809579,6.2628571428571425,0.5955738665563263
U0049,2025-01-31,374.46,76.84,6.49,4.89,1.92,34.06,4,0,6.916666666666665,389.82,25.383333333333336,17.892857142857142,76.21142857142857,1.0082475995776188,5.682857142857143,0.8604811404303713
U0049,2025-02-01,322.09,71.53,10.32,3.5,1.58,0.0,5,1,7.836666666666666,361.6766666666667,16.470000000000002,17.12857142857143,75.06857142857143,0.9528620181541804,5.282857142857142,0.6625190271408358
U0049,2025-02-02,255.86,72.87,7.23,1.0,2.54,0.0,6,1,8.013333333333334,317.47,11.353333333333333,15.532857142857143,74.88857142857144,0.9730455379169286,4.021428571428571,0.248667232443827
U0049,2025-02-03,372.62,87.02,7.26,6.99,1.75,18.51,0,0,8.269999999999998,316.8566666666666,6.170000000000001,16.882857142857144,76.42571428571429,1.138621855576788,4.585714285714286,1.5242957414111558
U0049,2025-02-04,374.46,80.54,8.17,7.39,1.55,23.18,1,0,7.553333333333332,334.31333333333333,13.896666666666667,16.834285714285713,76.89142857142858,1.047450815023861,4.827142857142857,1.5309231380698531
U0049,2025-02-05,377.85,73.32,7.32,5.01,2.26,19.15,2,0,7.583333333333331,374.97666666666663,20.28,15.75,76.85142857142857,0.9540485040088569,4.644285714285714,1.0787426788069052
U0049,2025-02-06,372.8,80.38,5.47,4.43,1.99,35.18,3,0,6.986666666666665,375.0366666666667,25.836666666666662,18.58285714285714,77.5,1.0371611564953345,4.744285714285715,0.9337529249411398
U0049,2025-02-07,418.48,74.79,6.06,7.53,1.11,41.34,4,0,6.283333333333331,389.71000000000004,31.89,19.622857142857146,77.20714285714287,0.9686926305699247,5.121428571428571,1.4702900161701222
U0049,2025-02-08,289.92,74.8,7.69,5.1,1.55,23.59,5,1,6.406666666666665,360.40000000000003,33.37,22.99285714285714,77.67428571428572,0.9629955355519614,5.35,0.9532692462257081
U0049,2025-02-09,186.28,77.88,8.52,8.72,1.76,8.31,6,1,7.423333333333332,298.2266666666667,24.413333333333338,24.18,78.39,0.9934939413836023,6.452857142857143,1.3513372903783414
U0049,2025-02-10,365.29,73.48,9.06,7.38,1.29,29.52,0,0,8.423333333333332,280.49666666666667,20.473333333333333,25.752857142857145,76.4557142857143,0.961079117181677,6.508571428571429,1.1338876345010005
U0049,2025-02-11,377.15,66.6,7.55,8.18,1.77,26.66,1,0,8.376666666666665,309.5733333333333,21.496666666666666,26.25,74.46428571428571,0.894388369098924,6.621428571428572,1.2353810900393463
U0049,2025-02-12,407.1,74.49,5.01,5.67,2.44,33.07,2,0,7.206666666666666,383.18,29.75,28.23857142857143,74.63142857142857,0.9981048392723502,6.715714285714285,0.8442871920845896
U0049,2025-02-13,396.72,71.39,6.07,3.67,0.98,47.66,3,0,6.209999999999998,393.6566666666667,35.79666666666667,30.02142857142857,73.34714285714286,0.9733165803864974,6.607142857142857,0.5554586187653339
U0049,2025-02-14,388.68,81.92,6.78,7.69,1.82,59.65,4,0,5.953333333333332,397.5,46.79333333333333,32.637142857142855,74.36571428571429,1.1015827625810792,6.63,1.1598775869116338
U0049,2025-02-15,294.36,75.98,7.89,3.47,1.51,6.11,5,1,6.913333333333333,359.9200000000001,37.806666666666665,30.140000000000004,74.53428571428572,1.0193964975701406,6.397142857142858,0.5424288081729216
U0049,2025-02-16,261.7,80.26,7.95,4.68,2.09,6.43,6,1,7.539999999999999,314.91333333333336,24.063333333333333,29.871428571428574,74.87428571428572,1.071929949181301,5.82,0.8041223296867187
U0049,2025-02-17,392.46,77.13,7.51,5.3,1.62,18.16,0,0,7.783333333333331,316.17333333333335,10.233333333333333,28.24857142857143,75.39571428571428,1.0230023085621358,5.522857142857142,0.9596464776188973
U0049,2025-02-18,347.94,77.17,8.93,5.08,1.02,10.47,1,0,8.129999999999997,334.03333333333336,11.686666666666667,25.935714285714287,76.90571428571427,1.003436359474412,5.08,0.999998031499938
U0049,2025-02-19,417.19,75.39,5.72,5.57,2.15,35.86,2,0,7.386666666666666,385.8633333333334,21.49666666666667,26.334285714285716,77.03428571428572,0.9786550172356442,5.065714285714286,1.099546616800249
U0049,2025-02-20,375.15,77.26,6.38,5.07,1.77,44.04,3,0,7.009999999999998,380.0933333333333,30.123333333333335,25.817142857142862,77.87285714285714,0.9921299013977123,5.265714285714286,0.9628305100885594
U0049,2025-02-21,410.58,70.99,5.52,8.12,0.9,69.77,4,0,5.873333333333332,400.97333333333336,49.89000000000001,27.262857142857143,76.31142857142858,0.9302668293109473,5.327142857142857,1.5242663797627625
U0049,2025-02-22,225.67,70.06,8.46,7.24,1.19,33.71,5,1,6.786666666666666,337.1333333333333,49.173333333333325,31.205714285714286,75.46571428571428,0.9283684833494986,5.865714285714286,1.2342891768085151
U0049,2025-02-23,285.56,75.0,8.27,4.29,2.16,16.2,6,1,7.416666666666665,307.27,39.89333333333333,32.60142857142857,74.71428571428571,1.0038239574231798,5.8100000000000005,0.7383808289486593
U0049,2025-02-24,449.05,70.53,7.21,4.34,1.59,37.71,0,0,7.9799999999999995,320.0933333333333,29.206666666666667,35.394285714285715,73.77142857142857,0.9560610632759984,5.672857142857143,0.7650452391547031
U0049,2025-02-25,330.91,78.44,7.22,3.78,1.28,32.07,1,0,7.5666666666666655,355.17333333333335,28.66,38.480000000000004,73.95285714285714,1.0606755766274067,5.487142857142857,0.688881847911238
U0049,2025-02-26,364.91,80.38,6.12,8.45,1.75,57.69,2,0,6.849999999999999,381.6233333333334,42.49,41.598571428571425,74.66571428571429,1.0765314442329599,5.898571428571429,1.4325478256636524
U0049,2025-02-27,395.55,60.7,6.49,10.0,1.79,65.07,3,0,6.6099999999999985,363.79,51.60999999999999,44.60285714285714,72.3,0.8395572836020355,6.602857142857142,1.514493595531119
U0049,2025-02-28,397.54,65.96,4.76,7.87,1.07,81.82,4,0,5.789999999999999,386.0,68.19333333333333,46.324285714285715,71.58142857142857,0.9214679296250919,6.567142857142857,1.1983884296891436
U0049,2025-03-01,101.14,69.13,7.62,4.89,1.52,28.22,5,1,6.289999999999999,298.07666666666665,58.370000000000005,45.54,71.44857142857143,0.9675489508369125,6.231428571428571,0.7847305151046295
U0050,2025-01-01,298.07,91.75,6.21,2.73,2.53,32.46,2,0,6.21,298.07,32.46,32.46,91.75,0.9999998910081862,2.73,0.9999963370097545
U0050,2025-01-02,138.5,92.93,7.4,4.22,2.07,26.01,3,0,6.805,218.285,29.235,29.235,92.34,1.0063893213786743,3.4749999999999996,1.2143849945755552
U0050,2025-01-03,223.98,96.01,9.05,4.97,1.72,20.47,4,0,7.553333333333334,220.1833333333333,26.313333333333333,26.313333333333333,93.56333333333333,1.0261497353504148,3.973333333333333,1.2508357780978738
U0050,2025-01-04,104.76,95.53,9.66,7.95,1.85,0.0,5,1,8.703333333333333,155.74666666666667,15.493333333333334,19.735,94.055,1.015682205551836,4.9675,1.6003993952704676
U0050,2025-01-05,56.46,85.54,8.7,2.3,1.23,0.6,6,1,9.136666666666667,128.4,7.023333333333333,15.908000000000001,92.352,0.9262386384443608,4.434,0.5187178197613447
U0050,2025-01-06,198.07,94.7,8.23,2.77,2.11,12.45,0,0,8.863333333333333,119.76333333333332,4.35,15.331666666666665,92.74333333333334,1.021097542921589,4.156666666666667,0.6663977552580066
U0050,2025-01-07,256.44,92.17,8.56,9.85,1.49,19.43,1,0,8.496666666666668,170.32333333333335,10.826666666666666,15.917142857142858,92.66142857142857,0.9946964068440428,4.97,1.981887360387605
U0050,2025-01-08,258.98,82.6,9.2,5.5,2.17,13.37,2,0,8.663333333333334,237.83,15.08333333333333,13.190000000000001,91.35428571428572,0.9041720408894055,5.365714285714286,1.0250247137452086
U0050,2025-01-09,146.98,95.65,6.94,2.4,2.27,20.81,3,0,8.233333333333333,220.80000000000004,17.87,12.447142857142856,91.74285714285713,1.0425878651803948,5.105714285714286,0.47006063502393813
U0050,2025-01-10,193.97,103.52,8.8,5.98,1.83,12.87,4,0,8.313333333333334,199.9766666666667,15.683333333333332,11.361428571428572,92.81571428571428,1.115328257110129,5.25,1.1390454494372393
U0050,2025-01-11,65.26,85.44,9.71,1.82,2.25,0.81,5,1,8.483333333333334,135.40333333333334,11.496666666666668,11.477142857142857,91.37428571428572,0.9350550866860696,4.374285714285714,0.41606697829234235
U0050,2025-01-12,73.48,85.63,8.35,2.8,2.36,8.74,6,1,8.953333333333333,110.90333333333335,7.473333333333334,12.639999999999999,91.38714285714286,0.9370026018192896,4.445714285714286,0.6298186347267214
U0050,2025-01-13,225.52,85.31,8.45,5.98,2.48,17.1,0,0,8.836666666666666,121.42,8.883333333333335,13.304285714285715,90.04571428571428,0.9474075607333906,4.904285714285715,1.2193391973858487
U0050,2025-01-14,214.92,90.85,9.26,3.53,2.07,17.19,1,0,8.686666666666666,171.3066666666667,14.343333333333335,12.984285714285715,89.85714285714286,1.0110491720613002,4.001428571428572,0.8821827292827187
U0050,2025-01-15,220.42,86.41,7.27,4.43,1.61,23.3,2,0,8.326666666666666,220.28666666666666,19.19666666666667,14.402857142857142,90.40142857142857,0.9558476210721488,3.8485714285714288,1.1510734753101977
U0050,2025-01-16,163.28,101.77,7.2,2.93,1.93,22.14,3,0,7.91,199.54,20.87666666666667,14.592857142857143,91.2757142857143,1.1149733491178462,3.924285714285715,0.7466307876172139
U0050,2025-01-17,225.59,84.67,6.98,6.45,1.99,33.05,4,0,7.1499999999999995,203.09666666666666,26.163333333333338,17.475714285714286,88.58285714285715,0.9558281723197456,3.991428571428572,1.615958728807766
U0050,2025-01-18,96.97,91.98,10.49,5.32,2.65,0.0,5,1,8.223333333333333,161.9466666666667,18.39666666666667,17.360000000000003,89.51714285714286,1.0275125723311096,4.491428571428572,1.1844757343097518
U0050,2025-01-19,92.32,93.74,10.1,2.64,1.67,0.0,6,1,9.19,138.29333333333332,11.016666666666667,16.111428571428572,90.67571428571429,1.0337937826074632,4.468571428571429,0.5907915167709024
U0050,2025-01-20,176.74,93.58,8.6,6.03,1.62,16.07,0,0,9.729999999999999,122.00999999999999,5.356666666666669,15.964285714285714,91.85714285714286,1.0187557211307923,4.475714285714286,1.3472679761009152
U0050,2025-01-21,188.26,87.86,7.64,1.99,1.46,24.96,1,0,8.78,152.43999999999997,13.67666666666667,17.074285714285715,91.42999999999999,0.960953629995228,4.255714285714285,0.46760548061820606
U0050,2025-01-22,265.71,93.53,8.15,5.78,2.69,22.77,2,0,8.129999999999997,210.23666666666668,21.26666666666667,16.998571428571427,92.44714285714285,1.0117131475593462,4.448571428571428,1.2992905924745837
U0050,2025-01-23,156.73,90.75,9.23,6.51,1.86,24.37,3,0,8.339999999999998,203.5666666666667,24.033333333333335,17.31714285714286,90.87285714285713,0.9986479226779102,4.96,1.3124973538359803
U0050,2025-01-24,155.88,87.61,7.94,9.33,2.4,29.12,4,0,8.44,192.77333333333334,25.42,16.755714285714287,91.29285714285713,0.9596587635144146,5.371428571428571,1.7369648513952238
U0050,2025-01-25,62.54,88.22,8.43,5.75,2.77,0.0,5,1,8.533333333333333,125.05,17.830000000000002,16.755714285714284,90.75571428571428,0.9720598969853252,5.432857142857143,1.0583730190346743
U0050,2025-01-26,104.95,99.83,9.6,5.41,2.07,0.0,6,1,8.656666666666666,107.79,9.706666666666669,16.755714285714284,91.62571428571428,1.0895411826563304,5.828571428571428,0.9281846820360848
U0050,2025-01-27,291.51,98.13,6.58,3.21,1.96,18.87,0,0,8.203333333333331,153.0,6.290000000000003,17.155714285714286,92.2757142857143,1.063443291934063,5.425714285714285,0.5916260817844728
U0050,2025-01-28,282.99,82.21,7.1,5.93,2.36,22.56,1,0,7.759999999999998,226.48333333333335,13.810000000000002,16.812857142857144,91.46857142857142,0.8987785610756243,5.988571428571428,0.990217812136287
U0050,2025-01-29,236.27,87.96,8.41,4.05,1.32,28.78,2,0,7.363333333333332,270.25666666666666,23.403333333333336,17.67142857142857,90.67285714285715,0.9700807173265737,5.741428571428571,0.7053981244620874
U0050,2025-01-30,209.28,96.58,7.49,4.3,1.54,20.69,3,0,7.666666666666665,242.84666666666666,24.01,17.145714285714288,91.50571428571428,1.0554530960100592,5.425714285714286,0.7925209195243715
U0050,2025-01-31,181.65,85.3,6.66,9.83,1.43,26.37,4,0,7.519999999999999,209.0666666666667,25.28,16.752857142857145,91.17571428571429,0.9355560448601238,5.497142857142857,1.7881984102419772
U0050,2025-02-01,106.21,91.63,9.29,6.75,2.39,6.56,5,1,7.813333333333333,165.71333333333334,17.87333333333334,17.69,91.66285714285713,0.9996414344883418,5.640000000000001,1.1968063886411549
U0050,2025-02-02,30.0,92.22,10.26,6.64,1.85,0.0,6,1,8.736666666666665,105.95333333333333,10.976666666666668,17.69,90.57571428571428,1.0181536027147735,5.815714285714286,1.1417322544520312
U0050,2025-02-03,209.58,89.45,9.01,3.24,2.37,14.37,0,0,9.519999999999998,115.26333333333332,6.976666666666669,17.047142857142855,89.33571428571427,1.0012791715206812,5.82,0.5567000743984977
U0050,2025-02-04,176.65,85.08,7.6,1.42,1.79,19.78,1,0,8.956666666666665,138.74333333333334,11.383333333333335,16.65,89.74571428571429,0.9480117373518486,5.175714285714286,0.2743577365431532
U0050,2025-02-05,260.28,88.91,6.51,6.49,0.83,23.0,2,0,7.706666666666666,215.50333333333333,19.05,15.824285714285713,89.88142857142857,0.9891920001852599,5.524285714285715,1.1748103895338178
U0050,2025-02-06,313.61,84.99,7.05,4.75,3.08,27.7,3,0,7.053333333333332,250.17999999999998,23.493333333333336,16.825714285714287,88.22571428571428,0.9633244803382337,5.588571428571429,0.8499473543886807
U0050,2025-02-07,200.72,83.92,8.38,8.68,1.13,32.14,4,0,7.313333333333333,258.2033333333333,27.613333333333333,17.65,88.02857142857142,0.953326733637015,5.424285714285714,1.6002077425719785
U0050,2025-02-08,74.06,96.57,7.11,6.66,1.73,5.43,5,1,7.513333333333332,196.13,21.75666666666667,17.488571428571426,88.73428571428572,1.0883052513421005,5.411428571428571,1.2307263423747634
U0050,2025-02-09,132.76,89.36,9.12,7.83,1.63,1.54,6,1,8.203333333333331,135.84666666666666,13.036666666666669,17.708571428571428,88.32571428571428,1.011709790354394,5.581428571428572,1.4028641361533265
U0050,2025-02-10,216.29,90.25,8.55,4.57,2.15,9.83,0,0,8.26,141.03666666666666,5.600000000000002,17.06,88.44000000000001,1.0204657371703145,5.771428571428571,0.7918303111851045
U0050,2025-02-11,170.36,89.69,8.0,3.22,2.57,20.42,1,0,8.556666666666667,173.13666666666666,10.59666666666667,17.15142857142857,89.09857142857142,1.0066378000855458,6.028571428571429,0.5341223367638963
U0050,2025-02-12,332.02,95.87,7.52,7.03,2.5,34.92,2,0,8.023333333333332,239.55666666666664,21.72333333333334,18.854285714285716,90.09285714285714,1.064124198067559,6.105714285714286,1.1513785541296493
U0050,2025-02-13,207.18,90.36,7.1,4.63,2.16,32.3,3,0,7.539999999999999,236.51999999999998,29.21333333333334,19.51142857142857,90.86,0.9944969189415673,6.088571428571428,0.7604398584985901
U0050,2025-02-14,215.92,89.64,7.04,4.54,1.04,26.12,4,0,7.219999999999999,251.70666666666668,31.11333333333334,18.65142857142857,91.67714285714285,0.9777790562462463,5.497142857142857,0.8258820734993466
U0050,2025-02-15,174.32,87.67,9.7,3.98,1.43,0.0,5,1,7.946666666666665,199.14,19.47333333333334,17.875714285714285,90.4057142857143,0.9697394793600853,5.114285714285714,0.7782107688616252
U0050,2025-02-16,110.57,78.47,7.19,3.27,2.33,11.56,6,1,7.976666666666666,166.93666666666664,12.560000000000004,19.307142857142857,88.85,0.8831737891757131,4.4628571428571435,0.7327128268278528
U0050,2025-02-17,257.06,86.9,6.37,5.39,2.02,25.01,0,0,7.753333333333333,180.65,12.190000000000007,21.475714285714286,88.37142857142858,0.9833493875938293,4.58,1.1768533256477607
U0050,2025-02-18,241.57,85.58,8.26,4.59,2.37,17.74,1,0,7.2733333333333325,203.0666666666667,18.10333333333334,21.092857142857138,87.78428571428572,0.9748896349130588,4.775714285714286,0.9611107604620631
U0050,2025-02-19,270.22,88.1,8.23,7.01,2.11,21.93,2,0,7.619999999999998,256.28333333333336,21.560000000000002,19.237142857142857,86.67428571428572,1.0164489861032617,4.772857142857142,1.468718862307083
U0050,2025-02-20,226.98,90.16,7.4,3.08,1.27,27.58,3,0,7.963333333333331,246.25666666666666,22.41666666666667,18.562857142857144,86.64571428571428,1.0405591359903392,4.551428571428572,0.676709122108018
